intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
4904;2017;11;0;30;0;78;5;1;NA;NA;1;2;2;0.296;0.235;439.5871107335599;1;1;1939
5759;2017;11;0;41;0;29;2;1;NA;NA;2;7;10;0.421;0.451;843.6331359184489;1;12;1987
8062;2017;10;0;35;0;38;2;1;NA;NA;3;3;7;0.728;1.13;2113.7592984209473;2;2;1979
14088;2017;11;0;40;0;52;2;2;12000;1;3;3;4;1.145;0.909;1700.3603559864082;1;1;1965
16551;2017;11;0;60;0;57;2;1;NA;NA;5;7;10;0.333;0.916;1713.4544401359185;1;7;1960
18757;2017;11;0;50;0;52;2;2;12000;1;5;6;8;0.445;0.336;628.5160391764941;1;5;1965
19233;2017;11;0;40;0;38;1;1;NA;NA;5;5;8;0.572;1.724;3224.8858676793925;1;1;1979
21365;2017;11;0;20;1;49;5;1;NA;NA;5;5;10;0.534;0.749;1401.0670039976014;2;3;1968
25758;2017;12;0;39;0;61;2;1;NA;NA;5;6;8;0.534;0.638;1193.4322410553668;2;11;1956
28355;2017;11;0;42;0;47;4;2;12000;1;5;4;7;0.421;2.224;4160.177592644413;1;6;1970
32324;2017;11;0;10;0;27;3;1;NA;NA;5;3;4;0.421;1.487;2781.5575900459726;2;6;1990
33380;2017;11;0;39;0;50;2;2;12000;1;6;7;10;0.534;0.935;1748.9955256845892;2;7;1967
39364;2017;11;0;40;0;64;3;1;NA;NA;7;1;3;0.296;0.211;394.69310793523886;2;11;1953
43379;2017;11;0;35;0;51;1;1;NA;NA;8;4;10;0.296;1.253;2343.841062762342;1;12;1965
43639;2017;11;0;30;0;68;1;1;NA;NA;8;7;10;0.296;0.248;463.9046955826504;1;11;1949
47682;2017;10;0;60;0;40;4;NA;NA;NA;8;4;9;0.728;0.899;1681.6545214871078;1;8;1977
47889;2017;11;0;38;0;40;2;1;NA;NA;8;3;9;0.421;0.684;1279.4790797521487;2;8;1977
47956;2017;11;0;47;0;43;2;1;NA;NA;8;3;9;0.534;0.468;875.4330545672598;1;4;1974
48505;2017;11;0;35;0;60;2;2;12000;1;8;2;7;0.728;0.916;1713.4544401359185;2;1;1957
50786;2017;10;0;45;0;52;1;1;NA;NA;8;1;5;0.296;0.466;871.6918876673997;1;7;1965
51051;2017;12;0;20;0;47;2;2;12000;1;8;2;4;0.296;0.488;912.8447235658604;2;8;1970
52921;2017;12;0;20;0;52;1;1;NA;NA;8;3;3;0.534;1.124;2102.5357977213675;2;6;1965
54497;2017;11;0;65;0;49;2;1;NA;NA;9;7;10;0.728;0.365;682.7629592244654;1;1;1968
55798;2017;12;0;50;0;37;2;1;NA;NA;9;3;9;1.145;1.324;2476.6524877073757;1;4;1980
55960;2017;10;0;60;0;25;2;1;NA;NA;9;3;9;0.925;1.376;2573.9228271037373;2;4;1992
56975;2017;10;0;40;0;53;2;1;NA;NA;9;1;4;0.5;0.491;918.4564739156506;1;3;1964
57768;2017;10;0;42;0;64;2;1;NA;NA;9;5;8;0.296;0.345;645.3512902258644;2;11;1952
59403;2017;11;0;35;0;51;2;NA;NA;NA;9;4;4;0.445;0.422;789.3862158704777;2;12;1965
61368;2017;10;0;25;0;61;2;1;NA;NA;9;6;10;0.296;0.202;377.8578568858685;2;8;1956
63117;2017;11;0;45;0;50;1;1;NA;NA;9;1;7;0.296;0.765;1430.996339196482;1;7;1967
63140;2017;11;0;40;0;38;2;2;12300;1;9;3;7;0.802;0.879;1644.2428524885067;1;12;1978
63426;2017;11;0;40;0;51;3;1;NA;NA;9;2;3;0.267;0.218;407.7871920847491;2;5;1966
63662;2017;11;0;45;0;50;2;1;NA;NA;9;1;1;0.534;0.215;402.175441734959;2;8;1967
65830;2017;11;0;50;0;48;2;1;NA;NA;11;7;10;0.445;0.362;677.1512088746751;1;11;1969
66296;2017;11;0;50;0;55;2;1;NA;NA;11;7;10;0.728;0.503;940.9034753148112;2;3;1962
68854;2017;11;0;35;0;53;2;2;12000;1;12;1;4;0.534;0.712;1331.85541635019;2;11;1964
69230;2017;11;0;25;0;48;2;1;NA;NA;12;3;3;0.296;0.443;828.6684683190086;2;2;1969
69504;2017;11;0;42;0;46;1;2;12300;1;12;1;1;0.534;1.002;1874.3246168299022;2;3;1971
69770;2017;10;0;16;0;59;2;1;NA;NA;13;5;8;0.296;0.231;432.1047769338397;1;6;1958
70141;2017;10;0;42;0;26;2;2;12000;1;13;1;7;0.296;0.411;768.8097979212472;1;11;1990
73312;2017;11;0;50;0;54;2;1;21000;0;14;7;10;0.296;0.227;424.6224431341195;1;2;1963
74044;2017;10;0;40;0;41;2;1;NA;NA;14;4;4;0.296;0.287;536.8574501299221;1;4;1976
78032;2017;11;0;38;0;64;2;1;NA;NA;16;6;8;0.534;0.352;658.4453743753747;1;9;1953
80302;2017;10;0;40;0;46;2;1;NA;NA;6;3;7;0.296;0.456;852.9860531680991;1;7;1971
80559;2017;10;0;40;0;47;2;1;99999;9;9;2;2;0.296;0.203;379.72844033579855;2;10;1970
80852;2017;10;0;12;0;45;4;2;12000;1;8;3;7;0.728;0.936;1750.8661091345195;2;11;1971
81266;2017;10;0;45;0;50;2;4;12340;1;7;1;1;0.534;0.474;886.6565552668399;2;5;1967
81774;2017;10;0;39;0;45;2;1;NA;NA;9;3;10;0.534;0.21;392.8225244853088;2;2;1972
81999;2017;10;0;25;1;53;2;1;NA;NA;14;3;4;0.728;0.409;765.0686310213872;2;11;1963
82290;2017;11;0;37;0;59;2;2;12000;1;1;1;1;0.667;1.788;3344.603208474915;1;7;1958
82482;2017;10;0;28;0;39;2;2;12000;1;9;4;4;1.145;0.803;1502.078510293824;2;7;1978
82543;2017;10;0;50;0;62;2;3;12300;1;5;6;8;0.267;0.318;594.8455370777533;1;6;1955
83085;2017;10;0;40;0;52;2;1;NA;NA;5;5;6;0.296;0.745;1393.5846701978812;2;2;1965
83170;2017;10;0;30;0;46;1;1;NA;NA;14;2;5;0.534;1.071;2003.3948748750747;1;8;1971
84280;2017;11;0;38;0;46;2;1;12000;1;13;4;6;0.445;1.115;2085.700546671997;1;5;1971
84702;2017;10;0;39;1;55;2;1;12000;1;5;5;5;0.728;0.716;1339.33775014991;2;11;1961
84860;2017;10;0;25;1;68;5;1;NA;NA;9;5;8;0.267;0.205;383.4696072356586;2;9;1949
84902;2017;12;0;39;0;31;2;1;NA;NA;5;6;8;0.534;1.116;2087.571130121927;2;7;1986
87426;2017;12;1;40;0;29;1;2;12000;1;1;6;8;0.534;2.433;4551.129533679792;1;8;1988
87648;2017;11;1;28;0;57;2;1;NA;NA;6;6;8;0.296;0.217;405.9166086348191;1;4;1960
94640;2017;11;1;60;0;49;2;1;NA;NA;8;3;3;0.617;0.756;1414.1610881471117;1;1;1968
94692;2018;2;1;15;0;22;2;NA;NA;NA;9;7;10;1.145;0.454;849.244886268239;1;4;1995
96578;2017;11;1;39;0;58;2;4;12340;1;5;4;5;0.534;0.452;845.503719368379;2;3;1959
97027;2017;11;1;42;1;50;2;1;NA;NA;9;2;7;1.415;0.974;1821.948280231861;1;1;1967
100052;2017;11;1;40;0;57;2;1;NA;NA;9;2;2;0.296;0.21;392.8225244853088;2;8;1960
102160;2018;2;1;44;0;51;2;3;12300;1;9;7;10;0.296;0.412;770.6803813711772;2;2;1967
102217;2017;11;1;16;0;35;4;NA;NA;NA;5;4;4;0.445;3.725;6967.923350989407;1;11;1982
102292;2017;11;1;40;0;19;2;1;NA;NA;9;3;9;0.728;0.857;1603.090016590046;1;5;1998
103181;2017;11;1;45;0;49;2;1;NA;NA;8;3;9;0.534;0.452;845.503719368379;2;8;1968
106000;2017;11;1;40;0;24;2;1;NA;NA;9;2;9;1.338;4.123;7712.415564061564;2;8;1993
109011;2018;3;1;40;0;59;1;1;NA;NA;12;5;7;1.145;0.856;1601.2194331401158;2;6;1958
109219;2017;11;1;42;0;54;2;1;NA;NA;5;6;8;0.267;0.202;377.8578568858685;2;3;1963
110496;2018;2;1;18;0;61;2;1;NA;NA;6;6;8;0.472;0.375;701.4687937237657;1;7;1956
111565;2017;11;1;50;0;54;2;1;NA;NA;15;4;4;1.145;1.497;2800.2634245452728;2;1;1963
112369;2017;11;1;42;0;32;2;1;NA;NA;7;1;9;1.145;1.293;2418.664400759544;1;5;1985
113148;2017;10;1;40;0;28;3;1;NA;NA;5;3;4;1.415;1.603;2998.5452702378575;1;4;1989
114122;2017;11;1;20;1;43;2;1;NA;NA;14;2;9;0.296;0.223;417.14010933439937;2;11;1974
114866;2017;11;1;43;0;61;2;1;NA;NA;9;3;3;0.296;0.314;587.3632032780332;1;10;1956
115160;2018;2;1;50;0;45;2;2;12000;1;2;7;10;0.445;0.302;564.9162018788727;1;6;1972
116900;2017;11;1;40;0;30;3;2;12000;1;9;3;4;2.677;4.656;8709.436542874275;1;1;1987
121651;2018;3;1;50;0;55;2;1;NA;NA;5;3;5;0.534;1.671;3125.7449448331004;1;9;1962
125154;2017;11;1;40;0;25;2;1;NA;NA;3;3;7;0.728;3.577;6691.07700039976;1;3;1992
126561;2017;11;1;50;0;54;2;1;NA;NA;8;4;10;0.445;0.408;763.1980475714571;1;4;1963
129257;2017;11;1;39;1;50;1;1;NA;NA;8;7;10;0.534;1.851;3462.4499658205077;1;12;1966
129882;2017;10;1;50;0;37;3;2;12000;1;5;6;8;0.267;0.54;1010.1150629622227;1;5;1980
129931;2017;10;1;40;0;48;2;4;12340;1;15;6;8;0.534;0.773;1445.9610067959227;1;9;1969
200280;2017;10;0;44;0;46;2;1;12300;1;1;3;7;0.445;2.638;4934.59914091545;1;1;1971
201614;2017;10;0;40;0;49;2;1;NA;NA;12;3;4;0.296;0.548;1025.0797305616632;1;9;1968
201830;2017;10;0;45;0;50;3;1;NA;NA;5;5;10;0.267;0.292;546.2103673795722;1;10;1967
202063;2017;10;0;65;0;49;2;2;12000;1;15;4;4;0.534;0.567;1060.6208161103336;2;4;1968
202304;2017;11;0;43;0;56;2;2;12000;1;12;4;4;0.534;0.712;1331.85541635019;2;9;1961
202696;2017;10;0;25;0;41;2;NA;NA;NA;9;7;10;0.728;0.657;1228.9733266040375;2;1;1976
202800;2017;10;0;45;0;44;2;2;12000;1;11;7;10;0.267;0.207;387.21077413551865;1;2;1973
203158;2017;10;0;35;0;50;2;3;12300;1;14;4;5;0.534;0.633;1184.0793238057167;2;5;1967
203383;2017;10;0;20;0;52;5;2;12000;1;3;4;7;1.145;1.441;2695.5107513491907;1;12;1964
203717;2017;11;0;42;0;55;2;3;21300;0;7;6;10;0.728;0.524;980.185727763342;2;1;1962
204724;2017;10;0;20;0;53;4;1;NA;NA;2;7;10;0.296;0.253;473.2576128323006;1;12;1963
205291;2017;10;0;16;1;53;2;1;NA;NA;9;7;10;0.534;0.478;894.1388890665601;1;12;1963
205314;2017;10;0;20;0;59;2;2;12300;1;9;3;9;0.667;0.609;1139.1853210073955;2;8;1958
205325;2017;10;0;42;0;53;2;1;NA;NA;8;4;4;0.296;0.273;510.6692818309015;2;7;1964
205558;2017;10;0;50;0;56;2;1;NA;NA;8;3;9;0.296;0.318;594.8455370777533;1;4;1961
205872;2017;10;0;50;0;58;2;1;NA;NA;11;7;10;0.296;0.375;701.4687937237657;2;1;1959
206231;2017;10;0;40;0;54;2;2;12000;1;3;3;3;0.534;0.346;647.2218736757944;2;6;1963
206292;2017;10;0;40;0;64;2;1;NA;NA;14;6;8;1.145;0.871;1629.2781848890666;1;7;1953
206759;2017;10;0;40;0;54;2;1;NA;NA;5;6;10;0.534;0.676;1264.5144121527085;1;10;1963
207048;2017;10;0;45;0;47;4;1;12000;1;8;6;10;1.415;2.068;3868.366574455327;2;5;1970
207225;2017;11;0;50;0;52;2;1;NA;NA;3;5;8;0.728;0.612;1144.7970713571858;1;12;1964
207864;2017;10;0;40;0;45;1;1;NA;NA;8;3;3;0.243;1.42;2656.2284989006594;1;2;1972
208013;2017;10;0;36;0;50;2;1;NA;NA;12;4;4;1.145;1.239;2317.652894463322;2;10;1967
208692;2017;10;0;50;0;34;1;2;12000;1;5;6;8;0.296;0.61;1141.0559044573256;1;9;1983
208797;2017;10;0;40;0;55;1;1;NA;NA;9;2;5;0.296;0.487;910.9741401159305;1;1;1962
209049;2017;10;0;25;1;64;4;1;NA;NA;11;7;10;0.296;0.352;658.4453743753747;1;9;1953
209227;2017;11;0;45;0;46;2;1;NA;NA;11;7;10;0.296;0.241;450.8106114331401;1;2;1971
209247;2017;10;0;40;0;30;1;1;NA;NA;15;6;8;0.728;1.043;1951.0185382770337;1;11;1986
209299;2017;10;0;40;0;54;2;1;NA;NA;14;4;6;1.145;0.92;1720.9367739356387;1;9;1963
209449;2017;11;0;40;0;61;2;1;NA;NA;5;6;10;0.296;0.201;375.98727343593845;1;12;1955
209731;2017;11;0;42;0;30;2;1;NA;NA;5;5;10;1.145;1.717;3211.791783529882;1;2;1987
209908;2017;11;0;40;0;55;2;1;NA;NA;9;4;7;0.534;0.293;548.0809508295023;2;11;1962
209965;2017;10;0;48;0;61;2;1;NA;NA;14;7;10;0.445;0.627;1172.8558231061363;1;11;1955
210170;2017;10;0;25;0;66;5;1;NA;NA;3;4;9;0.445;0.31;579.880869478313;1;6;1951
210479;2017;10;0;40;0;61;2;1;12000;1;14;6;8;0.802;0.61;1141.0559044573256;1;6;1956
210491;2017;10;0;72;0;54;2;2;12000;1;1;2;7;0.728;0.85;1589.9959324405356;1;4;1963
210805;2017;11;0;50;0;53;3;1;NA;NA;4;7;10;1.145;0.638;1193.4322410553668;1;10;1964
210866;2017;10;0;40;0;41;2;1;NA;NA;15;3;7;0.296;0.265;495.7046142314611;2;8;1976
210887;2017;10;0;41;0;36;2;1;NA;NA;3;5;8;0.572;0.31;579.880869478313;1;5;1981
210912;2017;11;0;30;0;9999;2;2;12000;1;14;5;8;0.333;0.278;520.0221990805517;2;99;9999
211134;2017;11;0;45;0;61;2;1;NA;NA;14;7;10;0.534;0.417;780.0332986208275;2;3;1956
211153;2017;10;0;40;0;57;2;1;NA;NA;5;6;10;0.572;0.296;553.6927011792924;1;10;1960
211225;2017;11;0;40;0;62;1;1;NA;NA;13;4;6;0.728;1.642;3071.4980247851286;1;9;1955
211249;2017;10;0;23;0;31;2;1;NA;NA;9;3;7;0.728;0.521;974.5739774135518;2;2;1986
211256;2017;11;0;40;0;54;2;1;NA;NA;14;4;5;0.534;0.502;939.0328918648811;2;4;1963
211889;2017;11;0;46;0;60;3;1;NA;NA;5;4;4;0.534;0.358;669.668875074955;1;1;1957
212408;2017;11;0;12;0;59;2;1;NA;NA;8;3;3;0.296;0.949;1775.1836939836098;2;4;1958
212892;2017;12;0;41;0;56;2;2;12000;1;9;1;9;1.145;1.348;2521.546490505697;1;4;1961
212903;2017;11;0;40;1;39;2;2;12000;1;9;3;5;0.534;0.617;1154.149988606836;1;3;1978
212915;2017;11;0;42;0;54;1;NA;NA;NA;9;3;4;0.445;0.858;1604.9606000399758;2;4;1963
214057;2017;11;0;37;0;40;2;3;12300;1;15;6;8;0.534;0.565;1056.8796492104736;2;3;1977
214195;2017;12;0;47;0;60;2;2;12000;1;16;6;8;0.534;0.352;658.4453743753747;1;3;1957
214216;2017;12;0;34;0;51;2;1;NA;NA;8;5;8;0.728;0.439;821.1861345192884;1;7;1966
215039;2017;11;0;45;0;53;2;2;12000;1;5;7;10;0.296;0.203;379.72844033579855;2;10;1964
215253;2017;11;0;39;0;55;2;3;12300;1;3;4;9;0.364;0.325;607.9396212272636;1;4;1962
215364;2017;11;0;35;0;56;2;2;12000;1;5;5;5;0.534;1.676;3135.09786208275;2;10;1961
215577;2017;11;0;48;0;53;3;2;12000;1;5;5;5;0.296;0.257;480.7399466320208;2;10;1964
215691;2017;11;0;30;0;49;5;1;NA;NA;9;4;9;0.534;0.47;879.1742214671198;2;7;1968
216048;2018;1;0;44;0;62;5;1;NA;NA;1;6;8;0.534;0.534;998.8915622626424;1;2;1955
216106;2018;1;0;55;0;52;2;1;NA;NA;9;4;10;0.572;0.228;426.4930265840496;1;3;1965
216284;2017;12;0;25;1;61;5;NA;NA;NA;3;7;10;0.445;0.48;897.8800559664201;1;4;1956
216361;2017;11;0;40;0;62;2;1;NA;NA;14;7;10;0.296;0.231;432.1047769338397;2;1;1955
216664;2017;12;0;40;0;54;2;1;NA;NA;8;6;10;0.421;0.2;374.11668998600845;2;1;1963
216670;2017;12;0;40;0;63;3;3;12300;1;6;4;9;0.296;0.278;520.0221990805517;2;9;1954
216761;2018;1;0;45;0;37;2;1;NA;NA;8;3;7;0.267;0.306;572.3985356785929;1;7;1980
217049;2017;11;0;40;0;49;3;3;12340;1;1;4;10;0.421;2.672;4998.198978213072;1;4;1968
217358;2017;11;0;38;0;57;1;1;NA;NA;9;5;8;0.296;0.409;765.0686310213872;1;6;1960
217448;2017;11;0;36;0;51;2;1;NA;NA;11;7;10;0.421;0.23;430.2341934839097;2;11;1966
217594;2017;11;0;40;0;44;2;1;NA;NA;8;3;8;0.534;0.483;903.4918063162103;1;1;1973
217863;2018;1;0;20;1;57;2;3;12300;1;3;3;3;0.534;0.439;821.1861345192884;2;5;1960
217976;2017;12;0;40;0;56;1;NA;NA;NA;8;4;10;0.296;4.748;8881.53022026784;1;4;1961
218127;2017;12;0;43;0;51;4;1;NA;NA;5;5;10;0.296;0.218;407.7871920847491;1;3;1966
218191;2017;11;0;60;1;51;4;2;12000;1;11;7;10;1.145;1.862;3483.026383769738;1;8;1966
218266;2017;12;0;50;0;64;5;2;12000;1;6;6;8;0.728;0.757;1416.0316715970418;1;10;1953
218286;2017;11;0;38;0;52;2;1;NA;NA;5;6;10;0.296;0.207;387.21077413551865;2;6;1965
218582;2017;12;0;36;0;52;2;2;12000;1;5;7;10;0.802;0.713;1333.7259998001198;1;6;1965
218789;2017;11;0;40;0;44;2;2;12000;1;9;2;2;0.534;0.207;387.21077413551865;2;9;1973
218921;2017;11;0;30;0;42;2;1;NA;NA;11;7;10;0.421;0.282;527.5045328802718;1;2;1975
219339;2017;12;0;39;0;62;2;1;NA;NA;5;7;10;0.296;0.277;518.1516156306217;2;4;1955
219433;2017;11;0;37;0;57;2;2;12000;1;11;7;10;0.728;0.486;909.1035566660004;1;3;1960
219445;2017;11;0;42;0;52;1;1;12000;1;6;4;10;0.296;0.398;744.4922130721568;1;6;1965
219609;2017;12;0;32;0;46;2;1;NA;NA;5;5;5;0.296;0.403;753.8451303218069;2;11;1971
219617;2017;11;0;30;0;45;2;1;12000;1;14;2;5;0.728;1.072;2005.2654583250053;2;6;1972
219625;2017;11;0;40;0;63;2;2;12000;1;8;5;10;0.667;0.993;1857.4893657805317;1;1;1954
219711;2017;11;0;40;0;54;2;1;NA;NA;3;4;7;0.728;1.698;3176.250697981211;1;6;1963
219815;2017;12;0;36;0;58;2;1;NA;NA;9;1;7;0.333;0.203;379.72844033579855;1;8;1959
220210;2017;11;0;43;0;50;3;2;12000;1;5;4;5;0.534;0.607;1135.4441541075355;1;9;1967
220223;2017;11;0;41;0;56;3;1;NA;NA;8;3;7;0.445;0.44;823.0567179692184;1;10;1961
220471;2017;11;0;40;1;43;2;1;NA;NA;8;3;10;0.445;0.301;563.0456184289426;1;10;1974
220560;2017;12;0;35;0;40;2;1;NA;NA;3;3;3;0.534;1.108;2072.6064625224867;2;2;1977
220612;2018;1;0;40;0;61;3;1;NA;NA;16;3;4;0.534;0.406;759.4568806715971;2;2;1956
220699;2017;11;0;40;1;55;1;NA;NA;NA;5;3;5;1.415;3.519;6582.583160303818;1;9;1962
220864;2018;1;0;38;0;57;3;1;NA;NA;2;7;10;0.572;0.594;1111.1265692584448;1;9;1960
220984;2017;12;0;60;0;47;2;NA;NA;NA;8;6;10;0.534;0.388;725.7863785728563;1;4;1970
221268;2017;12;0;10;0;53;2;1;NA;NA;7;1;3;1.145;3.521;6586.324327203678;2;7;1964
221319;2017;11;0;60;0;46;4;2;12000;1;16;5;7;0.421;0.907;1696.6191890865482;1;7;1971
221353;2017;11;0;40;0;58;2;2;12000;1;15;6;8;0.421;0.205;383.4696072356586;2;3;1959
221493;2017;11;0;27;0;66;5;2;12000;1;7;5;8;0.296;0.205;383.4696072356586;2;3;1951
221647;2017;11;0;45;0;45;2;1;NA;NA;8;4;10;0.267;0.21;392.8225244853088;1;12;1971
221648;2017;11;0;18;0;46;1;1;NA;NA;8;2;5;0.667;1.331;2489.746571856886;2;2;1971
221713;2018;1;0;44;0;48;2;1;NA;NA;9;3;3;0.296;0.205;383.4696072356586;1;9;1969
222028;2017;11;0;40;0;60;2;1;NA;NA;16;2;5;0.296;0.606;1133.5735706576054;2;8;1957
222114;2017;12;0;38;0;53;2;2;12000;1;13;2;3;0.534;0.607;1135.4441541075355;2;12;1964
222178;2018;1;0;45;0;57;5;2;12000;1;6;5;8;0.534;0.697;1303.7966646012392;1;10;1960
222223;2017;11;0;32;0;50;2;1;NA;NA;14;3;4;0.534;0.701;1311.2789984009594;1;9;1967
222317;2017;12;0;20;0;55;2;2;12000;1;9;3;7;0.296;0.209;390.9519410353788;2;6;1962
222493;2017;11;0;31;0;60;2;1;NA;NA;5;6;8;0.728;0.447;836.1508021187287;2;5;1957
222999;2017;11;0;30;0;57;2;2;12000;1;1;2;7;0.728;0.528;987.6680615630622;1;8;1960
223007;2018;1;0;40;0;52;2;2;12300;1;1;3;9;0.534;0.237;443.32827763341993;2;3;1965
223157;2017;12;0;37;0;23;1;NA;NA;NA;3;7;10;1.145;2.27;4246.224431341196;1;4;1994
223688;2018;1;0;50;1;60;2;2;12000;1;3;3;9;0.445;0.397;742.6216296222267;1;11;1957
223715;2018;1;0;50;0;65;4;1;NA;NA;3;1;7;0.296;0.299;559.3044515290826;1;8;1952
225184;2017;11;0;37;0;45;2;1;NA;NA;9;2;9;1.145;2.45;4582.9294523286035;2;8;1972
225403;2017;12;0;25;0;36;2;1;NA;NA;9;7;10;0.728;0.592;1107.3854023585848;2;9;1981
225869;2017;12;0;45;0;59;2;1;NA;NA;13;1;1;0.534;0.841;1573.1606813911653;1;4;1958
226152;2017;11;0;50;0;49;3;2;12000;1;16;6;8;0.296;0.298;557.4338680791525;2;10;1968
226169;2017;11;0;40;0;50;2;1;NA;NA;7;3;9;1;1.815;3395.108961623026;1;3;1967
226467;2017;11;0;20;0;46;2;1;NA;NA;9;3;9;0.534;0.552;1032.5620643613834;2;12;1970
226621;2017;11;0;20;0;47;2;NA;NA;NA;8;2;4;0.472;0.476;890.3977221667;1;3;1970
226639;2017;11;0;45;0;48;1;1;NA;NA;5;4;7;0.572;2.18;4077.8719208474918;1;2;1969
226887;2018;1;0;35;1;36;2;1;NA;NA;14;7;10;0.728;0.871;1629.2781848890666;2;9;1981
226952;2017;11;0;40;0;55;3;2;12000;1;5;4;4;0.296;0.246;460.16352868279034;2;8;1962
227443;2017;12;0;45;0;56;2;1;NA;NA;9;3;9;0.382;0.278;520.0221990805517;1;7;1961
228145;2017;11;0;41;0;51;3;2;12000;1;5;5;9;0.534;0.614;1148.5382382570456;2;6;1966
228730;2017;12;0;25;0;61;2;2;99999;9;1;6;8;0.267;0.479;896.0094725164901;2;7;1956
229112;2017;12;0;35;0;59;2;1;NA;NA;5;4;5;0.333;0.764;1429.1257557465522;2;2;1958
229636;2018;2;0;60;0;63;5;1;NA;NA;8;3;9;0.296;0.337;630.3866226264242;2;1;1955
229971;2017;12;0;39;0;48;2;1;NA;NA;9;3;3;0.296;0.375;701.4687937237657;2;8;1969
230227;2017;12;0;10;1;58;6;1;NA;NA;8;5;8;0.534;0.552;1032.5620643613834;2;9;1959
230374;2017;12;0;35;0;59;1;NA;NA;NA;9;3;7;0.296;0.717;1341.20833359984;2;9;1958
230380;2017;12;0;40;0;28;2;1;NA;NA;6;3;9;1.145;2.661;4977.622560263842;2;10;1989
230649;2017;12;0;40;0;49;1;2;12000;1;13;2;2;0.802;1.696;3172.5095310813513;1;2;1968
230808;2017;11;0;22;0;41;2;2;12000;1;8;2;4;0.534;0.959;1793.8895284829102;2;3;1976
231228;2017;11;0;45;0;45;2;2;12000;1;6;3;4;0.802;0.672;1257.0320783529883;1;12;1971
231523;2017;12;0;41;0;50;3;1;NA;NA;11;7;10;0.296;0.238;445.19886108335;2;10;1967
232208;2017;11;0;40;0;58;2;1;NA;NA;3;7;10;0.333;0.206;385.3401906855886;1;7;1959
232447;2017;11;0;40;1;61;2;1;NA;NA;16;3;3;1.145;0.631;1180.3381569058565;2;4;1956
232714;2017;11;0;40;0;49;2;2;12000;1;9;4;9;0.421;0.251;469.51644593244055;2;2;1968
232785;2017;12;0;70;0;48;2;1;NA;NA;10;4;4;0.534;0.375;701.4687937237657;1;4;1969
233100;2017;12;0;40;0;50;2;2;12000;1;9;3;5;0.267;0.202;377.8578568858685;1;2;1967
233629;2018;1;0;15;1;55;2;1;NA;NA;5;6;10;0.296;0.416;778.1627151708974;2;8;1962
233844;2017;11;0;38;0;49;2;1;NA;NA;5;4;7;0.534;0.479;896.0094725164901;1;1;1968
233855;2017;11;0;41;0;62;3;1;NA;NA;7;3;3;0.296;0.214;400.30485828502896;2;8;1955
234030;2017;12;0;40;0;61;2;2;12000;1;14;6;8;0.267;0.214;400.30485828502896;2;8;1956
234404;2017;11;0;27;0;56;3;1;NA;NA;12;3;3;1.145;0.705;1318.7613322006796;2;8;1961
234422;2017;11;0;40;0;39;1;NA;NA;NA;12;3;9;0.534;1.058;1979.0772900259847;1;6;1978
234701;2017;12;0;40;0;54;4;1;NA;NA;2;7;10;0.728;0.987;1846.2658650809512;1;3;1963
234879;2017;11;0;40;0;42;1;1;NA;NA;8;2;2;0.534;2.692;5035.610647211673;1;9;1975
234884;2017;11;0;50;0;57;2;1;NA;NA;5;5;8;1.145;0.958;1792.0189450329801;1;5;1960
234940;2017;11;0;35;0;47;2;1;NA;NA;9;7;10;0.296;0.206;385.3401906855886;2;9;1970
235078;2017;11;0;40;0;50;2;1;NA;NA;6;2;2;0.445;0.355;664.0571247251648;2;1;1967
235439;2018;1;0;40;0;61;2;1;NA;NA;7;4;4;0.534;0.644;1204.6557417549473;2;1;1957
235509;2017;12;0;18;1;48;5;3;12300;1;6;6;8;0.572;1.107;2070.735879072556;2;4;1969
235696;2017;12;0;40;0;50;2;1;99999;9;5;4;10;0.572;1.101;2059.5123783729764;2;10;1967
235962;2017;12;0;40;0;51;2;1;NA;NA;5;6;8;0.728;0.354;662.1865412752348;1;7;1966
236243;2017;11;0;40;0;55;2;1;NA;NA;2;7;10;0.296;0.343;641.6101233260044;2;6;1962
236337;2017;11;0;45;0;65;2;2;12000;1;6;4;10;1.145;0.365;682.7629592244654;1;6;1952
236469;2017;12;0;20;0;49;4;1;NA;NA;1;3;9;0.728;0.708;1324.3730825504697;2;6;1968
236514;2017;12;0;12;0;32;2;1;21000;0;5;7;10;0.728;1.191;2227.86488886668;2;6;1985
236515;2017;11;0;24;0;46;1;1;NA;NA;9;1;1;0.267;0.282;527.5045328802718;2;10;1971
237401;2017;12;0;24;0;60;2;1;NA;NA;3;4;7;0.534;0.462;864.2095538676793;2;7;1957
237458;2017;12;0;40;0;59;1;1;NA;NA;5;5;8;0.296;0.612;1144.7970713571858;1;7;1958
237737;2017;12;0;40;0;29;2;1;NA;NA;9;7;10;1.145;0.736;1376.7494191485107;2;4;1988
237897;2018;3;0;40;0;46;1;1;NA;NA;14;7;10;0.534;0.568;1062.4913995602637;1;3;1972
238240;2017;12;0;45;0;63;2;1;NA;NA;9;2;4;0.728;1.917;3585.9084735158904;1;10;1954
239009;2017;12;0;40;0;55;4;1;12000;1;8;1;1;0.728;0.933;1745.2543587847292;1;4;1962
